poossum purrâmâš	paistos	n		piras
laggâ	liuos	n		piras
čevđikardim	turkistarhaus	n		piras
tullâvärirussoom	tulivuorenpurkaus	n		piras
luhotuáivuttâssalloom	onnitteluhalaus	n		piras
čovottâh	kampaus	n		piras
šleđgâvárádâs	sähkövaraus	n		piras
peljikuddum	korvatulehdus	n		piras
tuolbâjolgâdâs	lakeus	n		piras
šleđgâváldukuávdáš	sähköpääkeskus	n		piras
korže	putous	n		piras
olesčurgim	suursiivous	n		piras
puákuttem	rokotus	n		piras
storgâčarviittâhpuákuttâs	jäykkäkouristusrokotus	n		piras
iästuraccastem	esteratsastus	n		piras
sundástâs	suunnistus	n		piras
čeerrân	kirskutus	n		piras
skooččân	rapsutus	n		piras
komovuotâ	avaruus	n		piras
soováášvuotâ	suvaitsevaisuus	n		piras
tuodâršadolâšvuotâ	tunturikasvillisuus	n		piras
ráhtulâšvuotâ	teollisuus	n		piras
purrâmâšverkkiráhtulâšvuotâ	elintarviketeollisuus	n		piras
čovgâdvuotâ	kireys	n		piras
pištee ovdánem	kestävä kehitys	n		piras
alemusvuođâoornig	korkeusjärjestys	n		piras
tuápánjistem	näpistys	n		piras
hinnâ	edellytys	n		piras
pieggâkovjim	tuulipölytys	n		piras
suvrâvolliittem	happohyökkäys	n		piras
jerdustčiehâjorgettem	suorakulmakäännös	n		piras
laavaävđinenâmeh	laavan peittämät autiomaat	n		piras
okâttâsah	kotkotukset	n		piras
peljisyejistereoh	korvalappustereot	n		piras
fuodâr	rehu	n		piras
seeilâfuodâr	säilörehu	n		piras
ruopsissieđgâ	kiiltopaju	n		piras
šaveores	karju	n		piras
riššo	suihku	n		piras
silkkešnjirgoo	silkkiuikku	n		piras
vagge	koukku	n		piras
tappee	sulku	n		piras
šleđgâčaskem	sähköisku	n		piras
sojopoccee	letku	n		piras
ässeiloho	asukasluku	n		piras
moggedem	nahistelu	n		piras
liškejuármi	ihopoimu	n		piras
liškepuáimu	ihopoimu	n		piras
vuosâiše	ensiapu	n		piras
kilgool	tunnistusmerkki, nimilappu	n		piras
šiärulamppu	loistelamppu	n		piras
šiärupocceelamppu	loisteputkilamppu	n		piras
acâkkâslamppu	hehkulamppu	n		piras
lummolamppu	taskulamppu	n		piras
urbe	nuppu	n		piras
kuuhâs	loru	n		piras
leivosâš	kiuru	n		piras
ulâštooŋâs	suopursu	n		piras
raccu	ratsu	n		piras
kvaliteet	laatu	n		piras
čiđđâsááigus	hiilikuitu	n		piras
šaddovuorkkim	sadonkorjuu	n		piras
skierri	vaivaiskoivu	n		piras
haavvârliäđus	röyhy	n		piras
liegâsvuođâjođettemnahcâ	lämmönjohtumiskyky	n		piras
čäcilievlâ	vesihöyry	n		piras
muuneeldestim	ennaltaehkäisy	n		piras
rotonijtto	lehtoniitty	n		piras
piäldupuágui	peltopyy	n		piras
kirjâgluosâ	n		piras
kávnusjuškee	löytöretkeilijä	n		piras
kuojâ	tähkä	n		piras
čuáđgi	telkkä	n		piras
kievkkânsillee	keittiösiivilä	n		piras
kirdemjyelgi	lenninräpylä	n		piras
vielgisruotâs	juolavehnä	n		piras
pennuusyeini	koiranheinä	n		piras
punjijdem	ininä	n		piras
ruočâ	ritinä	n		piras
meiničuággin	mätimöykkyinä	n		piras
pihtemleibi	paahtoleipä	n		piras
leibi	leppä	n		piras
vuoptâlaahul	töyhtöhyyppä	n		piras
raccastemsyejikappeer	ratsastuskypärä	n		piras
puigâmecci	ikimetsä	n		piras
lääni	rysä	n		piras
kesimiärkkum	kesäerotus, kesämerkintä	n		piras
ustev	ystävä	n		piras
ruávkku	komojää	n		piras
tuohkâl	pökkää	n		piras
jieŋâčuorgiittâh	jääröykkiö	n		piras
iäláán	eliö	n		piras
almoon	ilmiö	n		piras
ruvvimšleđgâ	hankaussähkö	n		piras
tuolbâtooŋâs	sielikkö	n		piras
ohtâdâh	yksikkö	n		piras
jieŋâdâh	jäätikkö	n		piras
kođonješši	kutulätäkkö	n		piras
skyelfi	tunturipöllö	n		piras
iilâsk	pihatähtimö	n		piras
siärvuš	yhteisö	n		piras
pyeretovâlâšvuođâornijdâh	hyväntekeväisyysjärjestö	n		piras
organismâ	elimistö	n		piras
poođâš	pyrstö	n		piras
njuuvččuálpáš	n		piras
Tavepoođâeennâm	Pohjanmaa	prop	SUOPMA	piras
Tavenuorttiieennâm	Koillismaa	prop	SUOPMA	piras
Finnmark	Ruija	prop	SAPMI	piras
Tavekuávlu	Pohjola	prop	WORLD	piras
Kiärun	Kiiruna	prop	SAPMI	piras
Säksi	Saksa	prop	WORLD	piras
Liäkšá	Lieksa	prop	SUOPMA	piras
Kiemnikáisá	Kebnekaise	prop	SAPMI	piras
Tuárnusjuuhâ	Tornionjoki	prop	SAPMI	piras
Kiemâ	Kemi	prop	SUOPMA	piras
Väri-Suomâ	Vaara-Suomi	prop	SUOPMA	piras
Uárji-Suomâ	Lounais-Suomi	prop	SUOPMA	piras
Kaajaan	Kajaani	prop	SUOPMA	piras
Merâpottâ	Perämeri	prop	SUOPMA	piras
Tavemeerâpottâ	Pohjanlahti	prop	SUOPMA	piras
Kiemâjävri	Kemijärvi	prop	SUOPMA	piras
Tuárnus	Tornio	prop	SUOPMA	piras
Kuáccám	Kuusamo	prop	SUOPMA	piras
Čuhâväärih	Huippuvuoret	prop	WORLD	piras
apteđ	valaa	v	HUMAN_V	piras
sudâškuát	alkaa sulaa	v	NATURE_V	piras
pihteđ	paahtaa	v		piras
spejâlist	heijastaa	v		piras
ovdâšoddâdiđ	esikasvattaa	v		piras
luáptá	kuluttaa	v		piras
meidiđ	puida	v		piras
skappuđ	hankkia	v	HUMAN_V	piras
läliškuát	alkaa hautoa	v		piras
äštiđ	uhata	v	HUMAN_V	piras
tussiđ	muokata	v	HUMAN_V	piras
valdâttâllâđ	kuvata	v	VERBAL_V	piras
sovášiđ	suvaita	v	HUMAN_V	piras
späittiđ	tehota	v		piras
tuoldâškuát	alkaa kiehua	v	FOOD_DRINK_V	piras
kiinnâđ	takertua	v		piras
rašoškuát	alkaa haurastua	v		piras
latkiittiđ	luonnistua	v		piras
muttuuškuát	alkaa muuttua	v		piras
ubbuđ	umpeutua	v		piras
muássuđ	rentoutua	v	LEISURETIME_HOME_V	piras
čolgâđ	mennä läpi	v		piras
čäcimittár	vesimittari	n		piras
luccááttiđ	helliä	v	HUMAN_V	piras
smierettiđ	märehtiä	v	ANIMAL_V	piras
spoorijdškuát	alkaa värähdellä	v		piras
fierriittâllâđ	kieriskellä	v		piras
skainiđ	haavoitta viiltämällä	v	HUMAN_V	piras
šuáhkádiđ	hönkäistä	v		piras
lavvâđ	tiivistyä	v		piras
tohâluđ	tekeytyä	v		piras
jiäŋuškuát	alkaa jäätyä	v	FOOD/DRINK_V	piras
vuoinâđâttâđ	levähtää	v		piras
luáđhuttiđ	möyhentää	v		piras
čuávjáđ	siintää	v		piras
kendiđ	kyntää	v	WORK_ECONOMY_V	piras
ohtiđ	yhteyttää	v		piras
kyeddiđ	synnyttää	v	HUMAN_V	piras
olâttiđ	yllättää	v		piras
kuákkáámin	kököttämässä, istumassa	adv		piras
riävtui	oikeasti	adv		piras
meriáigásávt	säännöllisesti	adv		piras
jiešiäluid	omin päin	adv		piras
vuálusoivij	pää alaspäin	adv		piras
kumârâsoivij	pää alaspäin	adv		piras
moljođ	tonkia	x		piras
pyevtittâs	tuote	n	JOB	piras
ryevdirađe	rautatie	n	ROAD	piras
moottorjotolâhmaađij	moottoriliikennetie	n	ROAD	piras
moottormaađij	moottoritie	n	ROAD	piras
kodde	peura	n	ANIMAL_WILD	piras
vyevdikodde	metsäpeura	n	ANIMAL_WILD	piras
vielgispieiniskodde	valkohäntäpeura	n	ANIMAL_WILD	piras
maaijuv	majava	n	ANIMAL_WILD	piras
kyevdi	kyykäärme	n	ANIMAL_WILD	piras
koddesäplig	sopuli	n	ANIMAL_WILD	piras
koddesäplig	tunturisopuli	n	ANIMAL_WILD	piras
puoidâ	kärppä	n	ANIMAL_WILD	piras
meccisäplig	metsämyyrä	n	ANIMAL_WILD	piras
mievri	mäyrä	n	ANIMAL_WILD	piras
havdâ	haahka	n	BIRD	piras
vuonjâš	ankka	n	BIRD	piras
silleenjune	siivilänokka	n	BIRD	piras
pieggâvälli	tuulihaukka	n	BIRD	piras
säpligvälli	hiirihaukka	n	BIRD	piras
merâkuáskim	merikotka	n	BIRD	piras
viettuu	tukkasotka	n	BIRD	piras
piehânj	piekana	n	BIRD	piras
kalkkun	kalkkuna	n	BIRD	piras
piiččus	kapustarinta	n	BIRD	piras
kielâviälgu= sinirinta	n	BIRD	piras
čuánjá	hanhi	n	BIRD	piras
stuorrâlodde	harmaalokki	n	BIRD	piras
päiski	kalalokki	n	BIRD	piras
kappeerpäiski	naurulokki	n	BIRD	piras
čiehčâ	kalasääski	n	BIRD	piras
topsenjunčuoskâ	surviaissääski	n	BIRD	piras
puškolodde	kuovi	n	BIRD	piras
kuškástâh	isokuovi	n	BIRD	piras
sávjáduvvâš	urpiainen	n	BIRD	piras
kottárâš	kottarainen	n	BIRD	piras
ijjâpiäivááloddááš	yökkönen, yöperhonen	n	BIRD	piras
puállunjunnjuhčâ	kyhmyjoutsen	n	BIRD	piras
kääniores	kukko	n	BIRD	piras
veigilodde	punakylkirastas	n	BIRD	piras
peivikozzâlodde	päiväpetolintu	n	BIRD	piras
leibiloddááš	leppälintu	n	BIRD	piras
piäju	pesäkolo, luola	n	NATURE_PLACE	piras
enâdâhkuávlu	maisema-alue	n	NATURE_PLACE	piras
kuácceevyevdi	havumetsä	n	NATURE_PLACE	piras
toovláštárukielâ	muinasnorjaa	n	LANGUAGE	piras
suáluikuávluväri	saaristolautta	n	VEHICLE	piras
piärgušahenaavit	lihasikala	n	BUILDING	piras
pieggâvyeimilájádâs	tuulivoimala	n	BUILDING	piras
aatoomvyeimilájádâs	ydinvoimala	n	BUILDING	piras
lieggimvyeimilájádâs	lämpövoimala	n	BUILDING	piras
käniviäsu	kanala	n	BUILDING	piras
šahetáálu	sikatila	n	BUILDING	piras
luomutáálu	luomutila	n	BUILDING	piras
kesiviäsuš	kesämökki	n	BUILDING	piras
kesituuvááš	kesämökki	n	BUILDING	piras
njolgetalli	ravitalli	n	BUILDING	piras
peerâtáálu	omakotitalo	n	BUILDING	piras
irâttâs	yritysnjuovâttâh	teurastamo	n	BUILDING	piras
liäibuttâh	leipomo	n	BUILDING	piras
fabrik	tehdas	n	BUILDING	piras
lego-pittá	lego-palikka	n	THING	piras
sraŋgâ	rautalanka	n	THING	piras
acâkkâssraŋgâ	hehkulanka	n	THING	piras
saatuul	satula	n	THING	piras
vuoggâčielgi	pitkäsiima	n	THING	piras
suočâläbži	liukuhihna	n	THING	piras
puáldâmuš	polttoaine	n	TRAVELLING	piras
leibičaskes	leivänpala	n	FOOD_DISH	piras
siilâk	silakka	n	FISH	piras
torske	turska	n	FISH	piras
fiindâr	kampela	n	FISH	piras
peljimedusa	korvameduusa	n	FISH	piras
luosâ	lohi	n	FISH	piras
ryevdikuálmihâš	kolmipiikki	n	FISH	piras
siergi	särki	n	FISH	piras
ternimielkki	ternimaito	n	DRINK	piras
kiärdutuvvá	sepelkyyhky	n	BIRK	piras
muorâkärdi	puutarha	n	PLACE_LOCAL	piras
áldu	vaadin	n	REINDEER_ANIMAL	piras
tanekukse	tinakauha	n	TOOL	piras
päikkišahe	kesysika, kotisika	n	ANIMAL_DOM	piras
kiäččupeenuv	paimenkoira	n	ANIMAL_DOM	piras
lääbis	karitsa	n	ANIMAL_DOM	piras
kaiccâvierccâ	vuohipukki	n	ANIMAL_DOM	piras
kaaicâlääbis	kili	n	ANIMAL_DOM	piras
vierččâ	pässi	n	ANIMAL_DOM	piras
čevđiellee	turkiseläin	n	ANIMAL_DOM	piras
nuorukkâš	hieho	n	ANIMAL_DOM	piras
šaveuđâgâš	porsas	n	ANIMAL_DOM	piras
čäcivuoššâm	vedenkeitin	n	KITCHEN	piras
acâtteijee	hitsaaja	n	PROFESSION	piras
stuorrâpuohčâleijee	suursukeltaja	n	PROFESSION	piras
stellejeijee	asentaja	n	PROFESSION	piras
meccipargee	metsuri	n	PROFESSION	piras
insner	insinööri	n	PROFESSION	piras
silbârävdee	hopeaseppä	n	PROFESSION	piras
kammimrävdee	kenkäseppä	n	PROFESSION	piras
äijihšoŋŋâjođos	ukkosenjohdatin	n	CONSTRUCTION	piras
aikkâ	petäjä, aihkimänty	n	NATURE_OTHER	piras
skinnáás	nahkainen	a	ANIMAL_OTHER	piras
čuovjisskálžu	sinisimpukka	n	ANIMAL_OTHER	piras
rippo	etana	n	ANIMAL_OTHER	piras
stuorrâlođâsrapu	kilkki	n	ANIMAL_OTHER	piras
čäcievni	vesihämähäkki	n	ANIMAL_OTHER	piras
čielgilâš	selkärankainen	n	ANIMAL_OTHER	piras
miäđušijn	kimalainen	n	ANIMAL_OTHER	piras
stuorrâ čäciluttihâš	isomalluainen	n	ANIMAL_OTHER	piras
uccâ čäciluttihâš	pikkumalluainen	n	ANIMAL_OTHER	piras
mietâmiäđušijn	mehiläinen	n	ANIMAL_OTHER	piras
čuurâellee	laumaeläin	n	ANIMAL_OTHER	piras
nähkisuájá	lepakko	n	ANIMAL_OTHER	piras
merâpuákku	merirokko	n	ANIMAL_OTHER	piras
skuáppu	kotilo	n	ANIMAL_OTHER	piras
njivleskuáppu	limakotilo	n	ANIMAL_OTHER	piras
käškimčuáimáš	sudenkorento	n	ANIMAL_OTHER	piras
njävli	päiväkorento	n	ANIMAL_OTHER	piras
miäđušijnkunâgâdâr	kimalaiskuningatar	n	ANIMAL_OTHER	piras
káttučuovânâs	kattovalaisin	n	ROOM_OTHER	piras
ittum	ihottumaa	n	ILLNESS	piras
ittum	ihottuma	n	ILLNESS	piras
šietkâshävvi	ruhjehaava	n	ILLNESS	piras
vojâstâhhävvi	viiltohaava	n	ILLNESS	piras
čuoggimhävvi	pistohaava	n	ILLNESS	piras
peivinaver	haave	n	ILLNESS	piras
parotiittâ	sikotauti	n	ILLNESS	piras
kunnâpuákku	vesirokko	n	ILLNESS	piras
arttâ	aihe	n	ABSTRACT	piras
muddo	vaihe	n	ABSTRACT	piras
ruottâm	laukka	n	PLANT	piras
syeinisiipuul	ruoholaukka	n	PLANT	piras
ulâšrääsi	suokukka	n	PLANT	piras
fiskiluobbâsk	ulpukka	n	PLANT	piras
fiskisluobbâsk	ulpukka	n	PLANT	piras
kollerääsi	rentukka	n	PLANT	piras
vääđir	vaahtera	n	PLANT	piras
ohrá	ohra	n	PLANT	piras
sino	nurminata	n	PLANT	piras
puškosyevvi	ahvenvita	n	PLANT	piras
siämutiäppu	ahdinparta	n	PLANT	piras
jalvâ	jalava	n	PLANT	piras
hiävuštooŋâs	kanerva	n	PLANT	piras
kuorgâtooŋâs	kurjenkanerva	n	PLANT	piras
luobbâsk	lumme	n	PLANT	piras
kiärppáálostâ	kihokki	n	PLANT	piras
piälduviola	pelto-orvokki	n	PLANT	piras
sämiviola	lapinorvokki	n	PLANT	piras
piäluiämááš	peltoemäkki	n	PLANT	piras
olgâ	olki	n	PLANT	piras
kaalâ	naatti	n	PLANT	piras
šaddo	sato, kasvi	n	PLANT	piras
tarfe	rahkasammal	n	PLANT	piras
laajišvyevdi	tunturikoivikko	n	PLANT	piras
jievjâm	luppo	n	PLANT	piras
puállurääsi	kullero	n	PLANT	piras
sukkârruotâs	sokerijuurikas	n	PLANT	piras
stuorrânjaamaan	hevosjuotikas	n	PLANT	piras
ruuvâš	ruis	n	PLANT	piras
niinimuorâ	lehmus	n	PLANT	piras
šaddovistekurkkâ	kasvihuonekurkku	n	PLANT	piras
jolgâeennâmkurkkâ	avomaankurkku	n	PLANT	piras
tiäppu	levä	n	PLANT	piras
čuovjistiäppu	sinilevä	n	PLANT	piras
kupâlâstiäppu	rakkolevä	n	PLANT	piras
jive	jyvä	n	PLANT	piras
vuodâttim	nilkka	n	BODYPART	piras
vuoijâmjyelgi	räpyläjalka	n	BODYPART	piras
skuáččur	linnun siipi- ja pyrstösulka	n	BODYPART	piras
vuoivâs	maksa	n	BODYPART	piras
kietâruotâs	ranne	n	BODYPART	piras
kuámuičuávji	pötsi	n	BODYPART	piras
manemuš	munuainen	n	BODYPART	piras
váimu	sydän	n	BODYPART	piras
kooppânj	uimarakko	n	BODYPART	piras
säppivätti	sappirakko	n	BODYPART	piras
tekki	lihas	n	BODYPART	piras
syevđih	kidukset	n	BODYPART	piras
monnjâvepsi	peräevä	n	BODYPART	piras
peeccih	pyrstöevä	n	BODYPART	piras
paskosmit	supistaa	v	EXPERIENCE_V	piras
suvčâgit	kohmettaa	v	EXPERIENCE_V	piras
väividiđ	harmittaa	v	EXPERIENCE_V	piras
muokkiđ	rasittaa	v	EXPERIENCE_V	piras
tármuttut	lamauttaa	v	EXPERIENCE_V	piras
uinástâllâđ	kainostella	v	EXPERIENCE_V	piras
nocceđâttâđ	kiukutella	v	VERBAL_V	piras
posolâhččâđ	puhallella	v	HUMAN_V	piras
šlajâttâllâđ	lajitella	v	HUMAN_V	piras
hárjuttâlškyettiđ	alkaa harjoitella	v	HUMAN_V	piras
miärástâllâđ	annostella	v	HUMAN_V	piras
maajeeldpuáttee	jälkeläinen	n	FAMILY	piras
purrâmâšverkki	elintarvike	n	FOOD_GROCERY	piras
uáivátkaalâ	keräkaali	n	FOOD_GROCERY	piras
ruonâsšaddo	vihannes	n	FOOD_GROCERY	piras
